channel,author,is_bot,content,created_at
asumasnam-alerts,A+ Bot,True,Exit Alert momentum weakening on LMT at 2025-10-03T18:15:20Z | Price: 504.41,2025-10-03T18:15:20.897000+00:00
asumasnam-alerts,A+ Bot,True,📉 Exit Alert momentum weakening on CVX at 2025-10-03T18:45:09Z | Price: 154.02,2025-10-03T18:45:09.844000+00:00
asumasnam-alerts,A+ Bot,True,**Exit Alert** on CVNA  Momentum weakening at 2025-10-03T18:50:02Z | Price: $377.26,2025-10-03T18:50:04.417000+00:00
asumasnam-alerts,A+ Bot,True,Exit Alert momentum weakening on GE at 2025-10-03T19:45:02Z | Price: 297.81,2025-10-03T19:45:05.396000+00:00
asumasnam-alerts,A+ Bot,True,📉 Exit Alert momentum weakening on CVX at 2025-10-03T19:50:00Z | Price: 153.81,2025-10-03T19:50:04.916000+00:00
asumasnam-alerts,A+ Bot,True,**Exit Alert** on NVDA  Momentum weakening at 2025-10-03T20:00:01Z | Price: $187.64,2025-10-03T20:00:10.025000+00:00
asumasnam-alerts,A+ Bot,True,Exit Alert momentum weakening on AMZN at 2025-10-03T20:00:05Z | Price: 219.47,2025-10-03T20:00:14.565000+00:00
asumasnam-alerts,A+ Bot,True,Exit Alert momentum weakening on ULTA at 2025-10-03T20:01:00Z | Price: 556.42,2025-10-03T20:01:07.238000+00:00
asumasnam-alerts,A+ Bot,True,🔥 CALL Alert confirmed on OKLO at 2025-10-06T13:35:02Z | Price: 136.07,2025-10-06T13:35:03.674000+00:00
asumasnam-alerts,A+ Bot,True,🔥 CALL Alert confirmed on ORCL at 2025-10-06T13:40:00Z | Price: 295.45,2025-10-06T13:40:00.413000+00:00
asumasnam-alerts,A+ Bot,True,🔥 CALL Alert confirmed on OKLO at 2025-10-06T13:40:00Z | Price: 139.23,2025-10-06T13:40:02.932000+00:00
asumasnam-alerts,A+ Bot,True,🔥 CALL Alert confirmed on AMD at 2025-10-06T13:40:00Z | Price: 218.17,2025-10-06T13:40:03.887000+00:00
asumasnam-alerts,A+ Bot,True,**Exit Alert** on CVNA  Momentum weakening at 2025-10-06T13:40:00Z | Price: $372.92,2025-10-06T13:40:07.811000+00:00
asumasnam-alerts,A+ Bot,True,🔥 CALL Alert confirmed on LMT at 2025-10-06T13:40:18Z | Price: 511.71,2025-10-06T13:40:18.432000+00:00
asumasnam-alerts,A+ Bot,True,🔥 CALL Alert confirmed on OKLO at 2025-10-06T13:50:00Z | Price: 141.5,2025-10-06T13:50:02.388000+00:00
asumasnam-alerts,A+ Bot,True,🔥 CALL Alert confirmed on OKLO at 2025-10-06T13:55:00Z | Price: 146.32,2025-10-06T13:55:00.888000+00:00
asumasnam-alerts,A+ Bot,True,🔥 CALL Alert confirmed on LMT at 2025-10-06T13:55:27Z | Price: 513.2,2025-10-06T13:55:27.809000+00:00
asumasnam-alerts,A+ Bot,True,Exit Alert momentum weakening on LMT at 2025-10-06T14:05:11Z | Price: 511.58,2025-10-06T14:05:11.320000+00:00
asumasnam-alerts,A+ Bot,True,🔥 **CALL ALERT** on BA at 2025-10-06T14:30:01Z | Price: $219.61,2025-10-06T14:30:07.025000+00:00
asumasnam-alerts,A+ Bot,True,Exit Alert momentum weakening on OKLO at 2025-10-06T14:45:03Z | Price: 135.87,2025-10-06T14:45:06.190000+00:00
asumasnam-alerts,A+ Bot,True,Exit Alert momentum weakening on ULTA at 2025-10-06T14:45:08Z | Price: 552.03,2025-10-06T14:45:09.126000+00:00
asumasnam-alerts,A+ Bot,True,🔥 **CALL ALERT** on BA at 2025-10-06T14:45:12Z | Price: $220.8,2025-10-06T14:45:13.033000+00:00
asumasnam-alerts,A+ Bot,True,🔥 CALL Alert confirmed on TSLA at 2025-10-06T15:00:03Z | Price: 444.75,2025-10-06T15:00:12.154000+00:00
asumasnam-alerts,A+ Bot,True,Exit Alert momentum weakening on GE at 2025-10-06T15:00:05Z | Price: 298.33,2025-10-06T15:00:14.176000+00:00
asumasnam-alerts,A+ Bot,True,**Exit Alert** on BA  Momentum weakening at 2025-10-06T15:20:03Z | Price: $220.4,2025-10-06T15:20:04.366000+00:00
asumasnam-alerts,A+ Bot,True,🔥 CALL Alert confirmed on TSLA at 2025-10-06T15:30:00Z | Price: 446.08,2025-10-06T15:30:02.379000+00:00
asumasnam-alerts,A+ Bot,True,🔥 CALL Alert confirmed on CVX at 2025-10-06T15:45:05Z | Price: 154.43,2025-10-06T15:45:07.681000+00:00
asumasnam-alerts,A+ Bot,True,🔥 CALL Alert confirmed on LMT at 2025-10-06T15:45:48Z | Price: 514.86,2025-10-06T15:45:49.098000+00:00
asumasnam-alerts,A+ Bot,True,📉 Exit Alert momentum weakening on CVX at 2025-10-06T15:50:01Z | Price: 154.26,2025-10-06T15:50:03.529000+00:00
asumasnam-alerts,A+ Bot,True,**Exit Alert** on QCOM  Momentum weakening at 2025-10-06T15:55:00Z | Price: $169.25,2025-10-06T15:55:01.968000+00:00
asumasnam-alerts,A+ Bot,True,Exit Alert momentum weakening on LMT at 2025-10-06T15:55:59Z | Price: 513.76,2025-10-06T15:55:59.607000+00:00
asumasnam-alerts,A+ Bot,True,**Exit Alert** on CVNA  Momentum weakening at 2025-10-06T16:05:00Z | Price: $372.45,2025-10-06T16:05:00.793000+00:00
asumasnam-alerts,A+ Bot,True,**Exit Alert** on BA  Momentum weakening at 2025-10-06T16:05:00Z | Price: $220.25,2025-10-06T16:05:00.911000+00:00
asumasnam-alerts,A+ Bot,True,Exit Alert momentum weakening on AMZN at 2025-10-06T16:20:00Z | Price: 219.5,2025-10-06T16:20:00.591000+00:00
asumasnam-alerts,A+ Bot,True,🔥 CALL Alert confirmed on OKLO at 2025-10-06T16:25:03Z | Price: 137.8,2025-10-06T16:25:04.043000+00:00
asumasnam-alerts,A+ Bot,True,🔥 CALL Alert confirmed on TSLA at 2025-10-06T16:30:00Z | Price: 448.07,2025-10-06T16:30:00.912000+00:00
asumasnam-alerts,A+ Bot,True,🔥 CALL Alert confirmed on OKLO at 2025-10-06T16:30:02Z | Price: 139,2025-10-06T16:30:08.038000+00:00
asumasnam-alerts,A+ Bot,True,🔥 CALL Alert confirmed on ULTA at 2025-10-06T16:30:12Z | Price: 559.75,2025-10-06T16:30:12.528000+00:00
asumasnam-alerts,A+ Bot,True,**Exit Alert** on PSX  Momentum weakening at 2025-10-06T16:45:37Z | Price: $134.39,2025-10-06T16:45:37.345000+00:00
asumasnam-alerts,A+ Bot,True,🔥 CALL Alert confirmed on OKLO at 2025-10-06T16:50:00Z | Price: 140.87,2025-10-06T16:50:00.388000+00:00
asumasnam-alerts,A+ Bot,True,📉 Exit Alert momentum weakening on CVX at 2025-10-06T16:55:03Z | Price: 154.22,2025-10-06T16:55:03.674000+00:00
asumasnam-alerts,A+ Bot,True,🔥 CALL Alert confirmed on ULTA at 2025-10-06T16:55:07Z | Price: 560.86,2025-10-06T16:55:07.495000+00:00
asumasnam-alerts,A+ Bot,True,🔥 CALL Alert confirmed on OKLO at 2025-10-06T17:05:02Z | Price: 141.95,2025-10-06T17:05:02.606000+00:00
asumasnam-alerts,A+ Bot,True,Exit Alert momentum weakening on ULTA at 2025-10-06T17:10:07Z | Price: 560.01,2025-10-06T17:10:07.960000+00:00
asumasnam-alerts,A+ Bot,True,🔥 CALL Alert confirmed on LMT at 2025-10-06T17:15:08Z | Price: 514.76,2025-10-06T17:15:08.984000+00:00
asumasnam-alerts,A+ Bot,True,🔥 CALL Alert confirmed on OKLO at 2025-10-06T17:30:01Z | Price: 142.95,2025-10-06T17:30:05.868000+00:00
asumasnam-alerts,A+ Bot,True,🔥 CALL Alert confirmed on ULTA at 2025-10-06T17:30:08Z | Price: 563.69,2025-10-06T17:30:12.297000+00:00
asumasnam-alerts,A+ Bot,True,Exit Alert momentum weakening on GE at 2025-10-06T17:35:11Z | Price: 296.79,2025-10-06T17:35:12.076000+00:00
asumasnam-alerts,A+ Bot,True,🔥 CALL Alert confirmed on OKLO at 2025-10-06T17:40:00Z | Price: 144.68,2025-10-06T17:40:02.040000+00:00
asumasnam-alerts,A+ Bot,True,Exit Alert momentum weakening on LMT at 2025-10-06T17:40:01Z | Price: 514,2025-10-06T17:40:02.702000+00:00
asumasnam-alerts,A+ Bot,True,🔥 CALL Alert confirmed on AMZN at 2025-10-06T17:55:00Z | Price: 220.98,2025-10-06T17:55:00.816000+00:00
asumasnam-alerts,A+ Bot,True,**Exit Alert** on CVNA  Momentum weakening at 2025-10-06T17:55:16Z | Price: $373.99,2025-10-06T17:55:17.270000+00:00
asumasnam-alerts,A+ Bot,True,**Exit Alert** on QCOM  Momentum weakening at 2025-10-06T18:10:06Z | Price: $168.77,2025-10-06T18:10:06.405000+00:00
asumasnam-alerts,A+ Bot,True,📉 Exit Alert momentum weakening on CVX at 2025-10-06T18:20:06Z | Price: 153.6,2025-10-06T18:20:06.904000+00:00
asumasnam-alerts,A+ Bot,True,📉 Exit Alert momentum weakening on CVX at 2025-10-06T18:20:06Z | Price: 153.6,2025-10-06T18:20:07.844000+00:00
asumasnam-alerts,A+ Bot,True,🔥 CALL Alert confirmed on TSLA at 2025-10-06T18:30:01Z | Price: 449.395,2025-10-06T18:30:04.097000+00:00
asumasnam-alerts,A+ Bot,True,🔥 CALL Alert confirmed on ULTA at 2025-10-06T18:35:22Z | Price: 565.51,2025-10-06T18:35:22.785000+00:00
asumasnam-alerts,A+ Bot,True,**Exit Alert** on BA  Momentum weakening at 2025-10-06T18:50:01Z | Price: $218.9,2025-10-06T18:50:02.938000+00:00
asumasnam-alerts,A+ Bot,True,🔥 CALL Alert confirmed on TSLA at 2025-10-06T19:00:00Z | Price: 450.65,2025-10-06T19:00:02.563000+00:00
asumasnam-alerts,A+ Bot,True,**Exit Alert** on META  Momentum weakening at 2025-10-06T19:10:06Z | Price: $715.02,2025-10-06T19:10:07.088000+00:00
asumasnam-alerts,A+ Bot,True,Exit Alert momentum weakening on AMZN at 2025-10-06T19:15:00Z | Price: 221.38,2025-10-06T19:15:01.707000+00:00
asumasnam-alerts,A+ Bot,True,**Exit Alert** on QCOM  Momentum weakening at 2025-10-06T19:20:00Z | Price: $168.73,2025-10-06T19:20:02.210000+00:00
asumasnam-alerts,A+ Bot,True,🔥 CALL Alert confirmed on TSLA at 2025-10-06T19:30:00Z | Price: 452.1,2025-10-06T19:30:02.596000+00:00
asumasnam-alerts,A+ Bot,True,🔥 CALL Alert confirmed on LMT at 2025-10-06T19:35:03Z | Price: 513.65,2025-10-06T19:35:04.124000+00:00
asumasnam-alerts,A+ Bot,True,Exit Alert momentum weakening on OKLO at 2025-10-06T19:40:00Z | Price: 142.29,2025-10-06T19:40:01.247000+00:00
asumasnam-alerts,A+ Bot,True,**Exit Alert** on CVNA  Momentum weakening at 2025-10-06T19:45:06Z | Price: $372.21,2025-10-06T19:45:08.316000+00:00
asumasnam-alerts,A+ Bot,True,Exit Alert momentum weakening on ULTA at 2025-10-06T19:50:04Z | Price: 563.36,2025-10-06T19:50:05.685000+00:00
asumasnam-alerts,A+ Bot,True,🔥 CALL Alert confirmed on TSLA at 2025-10-06T20:00:01Z | Price: 453.32,2025-10-06T20:00:06.814000+00:00
asumasnam-alerts,A+ Bot,True,🔥 **CALL ALERT** on BA at 2025-10-07T13:35:01Z | Price: $221.78,2025-10-07T13:35:04.096000+00:00
asumasnam-alerts,A+ Bot,True,🔥 CALL Alert confirmed on LMT at 2025-10-07T13:35:05Z | Price: 515.55,2025-10-07T13:35:05.504000+00:00
asumasnam-alerts,A+ Bot,True,🔥 **CALL ALERT** on QCOM at 2025-10-07T13:35:04Z | Price: $171.7,2025-10-07T13:35:06.930000+00:00
asumasnam-alerts,A+ Bot,True,🔥 CALL Alert confirmed on GE at 2025-10-07T13:35:10Z | Price: 299.88,2025-10-07T13:35:10.456000+00:00
asumasnam-alerts,A+ Bot,True,**Exit Alert** on PSX  Momentum weakening at 2025-10-07T13:35:36Z | Price: $132.71,2025-10-07T13:35:36.287000+00:00
asumasnam-alerts,A+ Bot,True,🔥 CALL Alert confirmed on GE at 2025-10-07T13:40:00Z | Price: 301.28,2025-10-07T13:40:02.673000+00:00
asumasnam-alerts,A+ Bot,True,Exit Alert momentum weakening on LMT at 2025-10-07T13:45:01Z | Price: 512.97,2025-10-07T13:45:06.082000+00:00
asumasnam-alerts,A+ Bot,True,🔥 CALL Alert confirmed on GE at 2025-10-07T13:45:01Z | Price: 302.4,2025-10-07T13:45:07.025000+00:00
asumasnam-alerts,A+ Bot,True,📉 Exit Alert momentum weakening on CVX at 2025-10-07T13:50:00Z | Price: 153.39,2025-10-07T13:50:02.844000+00:00
asumasnam-alerts,A+ Bot,True,🔥 **CALL ALERT** on BA at 2025-10-07T13:50:00Z | Price: $223.28,2025-10-07T13:50:05.065000+00:00
asumasnam-alerts,A+ Bot,True,Exit Alert momentum weakening on ULTA at 2025-10-07T13:55:18Z | Price: 563.1,2025-10-07T13:55:18.386000+00:00
asumasnam-alerts,A+ Bot,True,**Exit Alert** on META  Momentum weakening at 2025-10-07T14:00:00Z | Price: $709.9,2025-10-07T14:00:04.378000+00:00
asumasnam-alerts,A+ Bot,True,**Exit Alert** on BA  Momentum weakening at 2025-10-07T14:15:12Z | Price: $221.22,2025-10-07T14:15:13.063000+00:00
asumasnam-alerts,A+ Bot,True,🔥 **CALL ALERT** on CVNA at 2025-10-07T14:30:07Z | Price: $375.44,2025-10-07T14:30:15.585000+00:00
asumasnam-alerts,A+ Bot,True,🔥 **CALL ALERT** on CVNA at 2025-10-07T14:35:00Z | Price: $377.24,2025-10-07T14:35:01.691000+00:00
asumasnam-alerts,A+ Bot,True,🔥 CALL Alert confirmed on AMZN at 2025-10-07T14:40:02Z | Price: 222.13,2025-10-07T14:40:04.027000+00:00
asumasnam-alerts,A+ Bot,True,Exit Alert momentum weakening on AMZN at 2025-10-07T14:50:00Z | Price: 221.77,2025-10-07T14:50:00.724000+00:00
asumasnam-alerts,A+ Bot,True,Exit Alert momentum weakening on OKLO at 2025-10-07T14:50:02Z | Price: 137.35,2025-10-07T14:50:04.381000+00:00
asumasnam-alerts,A+ Bot,True,🔥 CALL Alert confirmed on DE at 2025-10-07T14:55:23Z | Price: 463.72,2025-10-07T14:55:23.336000+00:00
asumasnam-alerts,A+ Bot,True,**Exit Alert** on QCOM  Momentum weakening at 2025-10-07T15:00:02Z | Price: $168.37,2025-10-07T15:00:16.823000+00:00
asumasnam-alerts,A+ Bot,True,**Exit Alert** on NVDA  Momentum weakening at 2025-10-07T15:05:00Z | Price: $186.395,2025-10-07T15:05:04.450000+00:00
asumasnam-alerts,A+ Bot,True,🔥 CALL Alert confirmed on COST at 2025-10-07T15:05:07Z | Price: 912.41,2025-10-07T15:05:07.348000+00:00
asumasnam-alerts,A+ Bot,True,Exit Alert momentum weakening on ORCL at 2025-10-07T15:10:00Z | Price: 271.94,2025-10-07T15:10:01.756000+00:00
asumasnam-alerts,A+ Bot,True,🔥 CALL Alert confirmed on COST at 2025-10-07T15:10:04Z | Price: 915.1,2025-10-07T15:10:07.309000+00:00
asumasnam-alerts,A+ Bot,True,Exit Alert momentum weakening on GE at 2025-10-07T15:10:06Z | Price: 300.64,2025-10-07T15:10:07.806000+00:00
asumasnam-alerts,A+ Bot,True,**Exit Alert** on CVNA  Momentum weakening at 2025-10-07T15:10:09Z | Price: $370.18,2025-10-07T15:10:09.957000+00:00
asumasnam-alerts,A+ Bot,True,**Exit Alert** on BA  Momentum weakening at 2025-10-07T15:10:11Z | Price: $219.29,2025-10-07T15:10:11.760000+00:00
asumasnam-alerts,A+ Bot,True,🔥 CALL Alert confirmed on DE at 2025-10-07T15:15:00Z | Price: 465.08,2025-10-07T15:15:04.949000+00:00
asumasnam-alerts,A+ Bot,True,Exit Alert momentum weakening on TSM at 2025-10-07T15:50:00Z | Price: 294.8,2025-10-07T15:50:01.929000+00:00
asumasnam-alerts,A+ Bot,True,🔥 CALL Alert confirmed on COST at 2025-10-07T15:50:21Z | Price: 916.5,2025-10-07T15:50:21.743000+00:00
asumasnam-alerts,A+ Bot,True,**Exit Alert** on META  Momentum weakening at 2025-10-07T16:50:00Z | Price: $708.15,2025-10-07T16:50:02.521000+00:00
asumasnam-alerts,A+ Bot,True,**Exit Alert** on CVNA  Momentum weakening at 2025-10-07T16:50:30Z | Price: $367.34,2025-10-07T16:50:30.793000+00:00
asumasnam-alerts,A+ Bot,True,🔥 **CALL ALERT** on BA at 2025-10-07T17:05:01Z | Price: $221.66,2025-10-07T17:05:02.630000+00:00
asumasnam-alerts,A+ Bot,True,Exit Alert momentum weakening on OKLO at 2025-10-07T17:15:01Z | Price: 135.07,2025-10-07T17:15:04.556000+00:00
asumasnam-alerts,A+ Bot,True,**Exit Alert** on PSX  Momentum weakening at 2025-10-07T17:20:15Z | Price: $131.96,2025-10-07T17:20:15.384000+00:00
asumasnam-alerts,A+ Bot,True,🔥 CALL Alert confirmed on DE at 2025-10-07T17:25:40Z | Price: 463.88,2025-10-07T17:25:41.021000+00:00
asumasnam-alerts,A+ Bot,True,Exit Alert momentum weakening on ULTA at 2025-10-07T17:35:53Z | Price: 558.08,2025-10-07T17:35:54.037000+00:00
asumasnam-alerts,A+ Bot,True,🔥 **CALL ALERT** on CVNA at 2025-10-07T17:50:09Z | Price: $371.7,2025-10-07T17:50:09.927000+00:00
asumasnam-alerts,A+ Bot,True,Exit Alert momentum weakening on LMT at 2025-10-07T17:55:14Z | Price: 512.14,2025-10-07T17:55:14.469000+00:00
asumasnam-alerts,A+ Bot,True,**Exit Alert** on BA  Momentum weakening at 2025-10-07T17:55:16Z | Price: $221.46,2025-10-07T17:55:17.069000+00:00
asumasnam-alerts,A+ Bot,True,📉 Exit Alert momentum weakening on CVX at 2025-10-07T18:00:06Z | Price: 153.44,2025-10-07T18:00:15.754000+00:00
asumasnam-alerts,A+ Bot,True,🔥 **CALL ALERT** on CVNA at 2025-10-07T18:55:05Z | Price: $372.83,2025-10-07T18:55:05.369000+00:00
asumasnam-alerts,A+ Bot,True,Exit Alert momentum weakening on LMT at 2025-10-07T19:05:03Z | Price: 512.28,2025-10-07T19:05:03.546000+00:00
asumasnam-alerts,A+ Bot,True,Exit Alert momentum weakening on OKLO at 2025-10-07T19:30:00Z | Price: 134.56,2025-10-07T19:30:00.790000+00:00
asumasnam-alerts,A+ Bot,True,**Exit Alert** on BA  Momentum weakening at 2025-10-07T19:30:00Z | Price: $221.85,2025-10-07T19:30:03.767000+00:00
asumasnam-alerts,A+ Bot,True,🔥 **CALL ALERT** on PSX at 2025-10-07T19:50:00Z | Price: $132.42,2025-10-07T19:50:01.557000+00:00
asumasnam-alerts,A+ Bot,True,🔥 CALL Alert confirmed on TSM at 2025-10-07T19:50:00Z | Price: 294.62,2025-10-07T19:50:02.214000+00:00
asumasnam-alerts,A+ Bot,True,🔥 CALL Alert confirmed on CVX at 2025-10-07T19:50:00Z | Price: 154.64,2025-10-07T19:50:05.057000+00:00
asumasnam-alerts,A+ Bot,True,**Exit Alert** on CVNA  Momentum weakening at 2025-10-07T19:55:00Z | Price: $371.8,2025-10-07T19:55:01.906000+00:00
asumasnam-alerts,A+ Bot,True,🔥 CALL Alert confirmed on COST at 2025-10-07T19:55:00Z | Price: 913.4,2025-10-07T19:55:03.298000+00:00
asumasnam-alerts,A+ Bot,True,🔥 CALL Alert confirmed on COST at 2025-10-07T20:00:02Z | Price: 914.61,2025-10-07T20:00:10.482000+00:00
asumasnam-alerts,A+ Bot,True,Exit Alert momentum weakening on OKLO at 2025-10-07T20:00:02Z | Price: 134.12,2025-10-07T20:00:10.538000+00:00
asumasnam-alerts,A+ Bot,True,🔥 CALL Alert confirmed on AMZN at 2025-10-08T13:35:00Z | Price: 222.405,2025-10-08T13:35:01.309000+00:00
asumasnam-alerts,A+ Bot,True,📉 Exit Alert momentum weakening on CVX at 2025-10-08T13:35:00Z | Price: 153.28,2025-10-08T13:35:02.918000+00:00
asumasnam-alerts,A+ Bot,True,**Exit Alert** on PSX  Momentum weakening at 2025-10-08T13:35:30Z | Price: $132,2025-10-08T13:35:30.418000+00:00
asumasnam-alerts,A+ Bot,True,🔥 CALL Alert confirmed on TSM at 2025-10-08T13:36:00Z | Price: 296.32,2025-10-08T13:37:19.557000+00:00
asumasnam-alerts,A+ Bot,True,Exit Alert momentum weakening on OKLO at 2025-10-08T13:40:00Z | Price: 132.9,2025-10-08T13:40:01.174000+00:00
asumasnam-alerts,A+ Bot,True,🔥 CALL Alert confirmed on TSM at 2025-10-08T13:40:00Z | Price: 299.58,2025-10-08T13:40:01.473000+00:00
asumasnam-alerts,A+ Bot,True,**Exit Alert** on QURE  Momentum weakening at 2025-10-08T13:40:10Z | Price: $57.10,2025-10-08T13:40:11.332000+00:00
asumasnam-alerts,A+ Bot,True,🔥 CALL Alert confirmed on CAT at 2025-10-08T13:40:17Z | Price: 491.52,2025-10-08T13:40:17.463000+00:00
asumasnam-alerts,A+ Bot,True,🔥 CALL Alert confirmed on GE at 2025-10-08T13:40:18Z | Price: 303.63,2025-10-08T13:40:18.993000+00:00
asumasnam-alerts,A+ Bot,True,Exit Alert momentum weakening on AMZN at 2025-10-08T13:45:00Z | Price: 221.41,2025-10-08T13:45:04.488000+00:00
asumasnam-alerts,A+ Bot,True,🔥 CALL Alert confirmed on CAT at 2025-10-08T13:45:01Z | Price: 493.07,2025-10-08T13:45:04.796000+00:00
asumasnam-alerts,A+ Bot,True,**Exit Alert** on META  Momentum weakening at 2025-10-08T13:45:03Z | Price: $708.53,2025-10-08T13:45:08.631000+00:00
asumasnam-alerts,A+ Bot,True,🔥 CALL Alert confirmed on AMD at 2025-10-08T13:50:00Z | Price: 219.51,2025-10-08T13:50:01.204000+00:00
asumasnam-alerts,A+ Bot,True,🔥 CALL Alert confirmed on CAT at 2025-10-08T13:50:01Z | Price: 494.94,2025-10-08T13:50:03.200000+00:00
asumasnam-alerts,A+ Bot,True,🔥 CALL Alert confirmed on AMD at 2025-10-08T13:55:00Z | Price: 223.1,2025-10-08T13:55:02.027000+00:00
asumasnam-alerts,A+ Bot,True,🔥 CALL Alert confirmed on LMT at 2025-10-08T14:00:36Z | Price: 514.04,2025-10-08T14:00:36.280000+00:00
asumasnam-alerts,A+ Bot,True,🔥 CALL Alert confirmed on TSM at 2025-10-08T14:05:04Z | Price: 301.32,2025-10-08T14:05:05.852000+00:00
asumasnam-alerts,A+ Bot,True,**Exit Alert** on QURE  Momentum weakening at 2025-10-08T14:05:07Z | Price: $57.58,2025-10-08T14:05:07.411000+00:00
asumasnam-alerts,A+ Bot,True,🔥 CALL Alert confirmed on CAT at 2025-10-08T14:05:17Z | Price: 498.39,2025-10-08T14:05:17.664000+00:00
asumasnam-alerts,A+ Bot,True,🔥 CALL Alert confirmed on ULTA at 2025-10-08T14:05:45Z | Price: 563.84,2025-10-08T14:05:45.349000+00:00
asumasnam-alerts,A+ Bot,True,🔥 **CALL ALERT** on META at 2025-10-08T14:10:03Z | Price: $714.88,2025-10-08T14:10:04.888000+00:00
asumasnam-alerts,A+ Bot,True,🔥 CALL Alert confirmed on ULTA at 2025-10-08T14:15:24Z | Price: 565.47,2025-10-08T14:15:24.287000+00:00
asumasnam-alerts,A+ Bot,True,**Exit Alert** on QURE  Momentum weakening at 2025-10-08T14:20:41Z | Price: $57.70,2025-10-08T14:20:41.905000+00:00
asumasnam-alerts,A+ Bot,True,🔥 **CALL ALERT** on QURE at 2025-10-08T14:25:04Z | Price: $58.57,2025-10-08T14:25:04.339000+00:00
asumasnam-alerts,A+ Bot,True,🔥 CALL Alert confirmed on TSM at 2025-10-08T14:30:00Z | Price: 302.71,2025-10-08T14:30:01.784000+00:00
asumasnam-alerts,A+ Bot,True,🔥 **CALL ALERT** on BA at 2025-10-08T14:30:02Z | Price: $224.06,2025-10-08T14:30:11.503000+00:00
asumasnam-alerts,A+ Bot,True,🔥 CALL Alert confirmed on ULTA at 2025-10-08T14:30:06Z | Price: 567.02,2025-10-08T14:30:11.990000+00:00
asumasnam-alerts,A+ Bot,True,🔥 CALL Alert confirmed on AMZN at 2025-10-08T14:40:03Z | Price: 223.5,2025-10-08T14:40:04.184000+00:00
asumasnam-alerts,A+ Bot,True,🔥 **CALL ALERT** on QURE at 2025-10-08T14:40:04Z | Price: $59.71,2025-10-08T14:40:04.508000+00:00
asumasnam-alerts,A+ Bot,True,Exit Alert momentum weakening on LMT at 2025-10-08T14:50:16Z | Price: 514,2025-10-08T14:50:16.933000+00:00
asumasnam-alerts,A+ Bot,True,Exit Alert momentum weakening on OKLO at 2025-10-08T14:55:01Z | Price: 132.8,2025-10-08T14:55:03.427000+00:00
asumasnam-alerts,A+ Bot,True,**Exit Alert** on QURE  Momentum weakening at 2025-10-08T14:55:02Z | Price: $59.19,2025-10-08T14:55:03.873000+00:00
asumasnam-alerts,A+ Bot,True,Exit Alert momentum weakening on GE at 2025-10-08T14:55:11Z | Price: 302.6,2025-10-08T14:55:12+00:00
asumasnam-alerts,A+ Bot,True,🔥 **CALL ALERT** on META at 2025-10-08T15:00:00Z | Price: $716,2025-10-08T15:00:06.404000+00:00
asumasnam-alerts,A+ Bot,True,🔥 CALL Alert confirmed on TSM at 2025-10-08T15:00:01Z | Price: 303.92,2025-10-08T15:00:06.580000+00:00
asumasnam-alerts,A+ Bot,True,🔥 CALL Alert confirmed on AMD at 2025-10-08T15:05:00Z | Price: 224.15,2025-10-08T15:05:02.047000+00:00
asumasnam-alerts,A+ Bot,True,🔥 CALL Alert confirmed on CAT at 2025-10-08T15:15:23Z | Price: 500.16,2025-10-08T15:15:24.115000+00:00
